Timestamp,PacketId,MissionTime,ErrorCode,Altitude,Pressure,Temperature,Voltage,GpsLatitude,GpsLongitude,GpsAltitude,DescentRate,PayloadAltitude,PayloadTemperature,PayloadVoltage,PayloadGpsLatitude,PayloadGpsLongitude,PayloadGpsAltitude,PayloadSeparationSuccess,PayloadStatus,Roll,Pitch,Yaw,EmergencyParachuteActive
2026-06-07T12:54:13.504Z,240,00:01:59.5,0000,2034.15,79581.03,13.83,11.99,28.535504,77.391804,2034.15,-9.15,2026.57,13.71,11.73,28.535641,77.391116,2027.42,1,Separated,-3.60,4.35,226.61,0
2026-06-07T12:54:14.012Z,241,00:02:00,0000,2019.07,79723.60,14.06,11.99,28.536599,77.390649,2019.07,-8.47,2029.09,14.39,11.73,28.535320,77.391042,2028.45,1,Separated,-29.87,2.62,230.70,0
2026-06-07T12:54:14.505Z,242,00:02:0.5,0000,2003.96,79866.78,15.83,11.97,28.536445,77.391246,2003.96,-8.48,1997.19,15.26,11.81,28.535461,77.390879,1998.80,1,Separated,17.07,-3.73,243.92,0
2026-06-07T12:54:15.012Z,243,00:02:01,0000,1988.81,80010.58,15.46,11.96,28.534866,77.390591,1988.81,-9.26,1984.74,14.32,11.76,28.535412,77.390930,1982.45,1,Separated,-14.72,-6.45,232.33,0
2026-06-07T12:54:15.504Z,244,00:02:1.5,0000,1973.63,80155.01,15.75,11.97,28.536243,77.390591,1973.63,-9.28,1969.13,16.55,11.75,28.535667,77.391127,1971.37,1,Separated,20.48,-11.99,234.39,0
2026-06-07T12:54:16.007Z,245,00:02:02,0000,1958.40,80300.05,15.25,11.93,28.535622,77.390913,1958.40,-8.49,1956.22,16.39,11.77,28.535658,77.390825,1954.75,1,Separated,0.71,3.80,243.64,0
2026-06-07T12:54:16.507Z,246,00:02:2.5,0000,1943.14,80445.71,15.01,12.01,28.535977,77.390102,1943.14,-9.09,1938.17,14.61,11.85,28.535350,77.391019,1938.38,1,Separated,2.03,4.27,256.54,0
2026-06-07T12:54:17.010Z,247,00:02:03,0000,1927.84,80591.99,14.74,11.93,28.535617,77.390617,1927.84,-9.05,1930.87,14.41,11.67,28.535678,77.391002,1932.26,1,Separated,3.01,-13.95,252.29,0
2026-06-07T12:54:17.512Z,248,00:02:3.5,0000,1912.51,80738.88,14.61,11.97,28.535694,77.391445,1912.51,-8.70,1907.76,13.21,11.70,28.535469,77.391074,1906.71,1,Separated,17.48,-7.12,248.30,0
2026-06-07T12:54:18.011Z,249,00:02:04,0000,1897.14,80886.39,15.42,12.02,28.534384,77.390956,1897.14,-8.51,1886.75,15.42,11.77,28.535506,77.391173,1887.16,1,Separated,-10.95,10.72,253.21,0
2026-06-07T12:54:18.513Z,250,00:02:4.5,0000,1881.73,81034.51,15.38,11.96,28.534545,77.390374,1881.73,-9.12,1878.23,15.28,11.69,28.535604,77.390919,1879.18,1,Separated,-10.60,-0.73,255.55,0
2026-06-07T12:54:19.015Z,251,00:02:05,0000,1866.29,81183.25,15.90,12.00,28.536419,77.390024,1866.29,-9.24,1861.17,15.38,11.90,28.535651,77.391163,1859.28,1,Separated,-1.77,10.33,238.98,0
2026-06-07T12:54:19.516Z,252,00:02:5.5,0000,1850.81,81332.59,16.93,11.97,28.534613,77.391132,1850.81,-8.53,1859.49,18.35,11.84,28.535483,77.391117,1860.93,1,Separated,-8.33,-6.98,248.15,0
2026-06-07T12:54:20.011Z,253,00:02:06,0000,1835.30,81482.55,16.08,12.02,28.535369,77.390270,1835.30,-8.61,1829.51,17.32,11.79,28.535536,77.391133,1831.58,1,Separated,26.26,-0.66,245.37,0
2026-06-07T12:54:20.507Z,254,00:02:6.5,0000,1819.75,81633.12,16.90,11.96,28.536430,77.391585,1819.75,-8.63,1807.78,15.57,11.67,28.535469,77.390982,1808.76,1,Separated,26.68,6.12,260.98,0
2026-06-07T12:54:21.006Z,255,00:02:07,0000,1804.17,81784.30,16.00,11.94,28.534846,77.391541,1804.17,-9.36,1808.40,15.62,11.65,28.535575,77.390883,1807.83,1,Separated,-11.26,0.82,244.07,0
2026-06-07T12:54:21.507Z,256,00:02:7.5,0000,1788.56,81936.09,17.35,11.99,28.535680,77.391049,1788.56,-8.86,1777.75,18.48,11.86,28.535430,77.390843,1778.90,1,Separated,-13.09,1.82,258.82,0
2026-06-07T12:54:22.017Z,257,00:02:08,0000,1772.91,82088.49,15.51,11.97,28.536144,77.391391,1772.91,-9.11,1781.01,15.08,11.80,28.535678,77.391115,1781.44,1,Separated,22.93,-4.33,256.87,0
2026-06-07T12:54:22.504Z,258,00:02:8.5,0000,1757.23,82241.50,17.00,11.94,28.534574,77.390322,1757.23,-9.21,1749.99,15.43,11.73,28.535468,77.390849,1750.27,1,Separated,-21.54,5.76,254.45,0
2026-06-07T12:54:23.005Z,259,00:02:09,0000,1741.51,82395.12,16.79,11.95,28.534813,77.391360,1741.51,-8.95,1741.79,16.49,11.71,28.535574,77.391077,1740.59,1,Separated,10.72,6.86,268.37,0
2026-06-07T12:54:23.509Z,260,00:02:9.5,0000,1725.77,82549.34,16.12,12.00,28.536044,77.390161,1725.77,-9.26,1731.52,16.55,11.71,28.535455,77.390902,1729.38,1,Separated,26.91,-8.69,249.46,0
2026-06-07T12:54:24.009Z,261,00:02:10,0000,1709.99,82704.17,16.69,11.93,28.535653,77.390352,1709.99,-8.54,1717.32,15.97,11.70,28.535539,77.391171,1718.56,1,Separated,18.02,-6.98,254.86,0
2026-06-07T12:54:24.509Z,262,00:02:10.5,0000,1694.17,82859.62,16.97,11.97,28.535897,77.391058,1694.17,-9.22,1699.74,17.82,11.68,28.535599,77.390878,1699.11,1,Separated,28.85,-10.68,264.53,0
2026-06-07T12:54:25.008Z,263,00:02:11,0000,1678.33,83015.66,16.50,11.97,28.534451,77.391240,1678.33,-9.30,1685.64,15.53,11.79,28.535469,77.391162,1685.97,1,Separated,-5.93,-7.78,267.86,0
2026-06-07T12:54:25.508Z,264,00:02:11.5,0000,1662.45,83172.32,16.70,11.93,28.534507,77.391588,1662.45,-8.75,1655.76,17.05,11.73,28.535344,77.391139,1655.81,1,Separated,14.18,9.66,270.97,0
2026-06-07T12:54:26.008Z,265,00:02:12,0000,1646.55,83329.58,17.43,11.92,28.534434,77.391758,1646.55,-8.54,1655.66,16.70,11.74,28.535513,77.390847,1657.63,1,Separated,4.75,5.38,260.07,0
2026-06-07T12:54:26.509Z,266,00:02:12.5,0000,1630.61,83487.45,17.88,11.95,28.536065,77.391312,1630.61,-9.54,1632.18,17.56,11.74,28.535334,77.391174,1632.76,1,Separated,11.09,-11.92,261.62,0
2026-06-07T12:54:27.011Z,267,00:02:13,0000,1614.64,83645.93,18.15,11.93,28.536294,77.391460,1614.64,-9.19,1608.63,20.08,11.64,28.535610,77.390994,1607.00,1,Separated,-15.16,-0.23,271.35,0
2026-06-07T12:54:27.508Z,268,00:02:13.5,0000,1598.64,83805.01,16.75,11.95,28.535968,77.389948,1598.64,-8.94,1609.89,18.69,11.71,28.535662,77.390990,1610.30,1,Separated,24.86,2.48,258.51,0
2026-06-07T12:54:28.008Z,269,00:02:14,0000,1582.61,83964.70,17.58,11.97,28.536571,77.391830,1582.61,-8.42,1585.99,17.91,11.75,28.535342,77.391162,1584.13,1,Separated,-9.91,12.73,276.44,0
2026-06-07T12:54:28.508Z,270,00:02:14.5,0000,1566.55,84124.99,17.49,11.95,28.535225,77.390649,1566.55,-8.87,1563.34,15.60,11.74,28.535613,77.390921,1564.08,1,Separated,-2.46,9.09,268.48,0
2026-06-07T12:54:29.006Z,271,00:02:15,0000,1550.46,84285.90,17.06,11.98,28.535933,77.390073,1550.46,-9.06,1541.17,17.71,11.80,28.535642,77.390845,1541.67,1,Separated,1.72,-13.67,262.56,0
2026-06-07T12:54:29.506Z,272,00:02:15.5,0000,1534.33,84447.41,18.68,12.00,28.535338,77.390630,1534.33,-9.27,1542.57,17.28,11.89,28.535333,77.390878,1543.17,1,Separated,3.30,-7.03,266.94,0
2026-06-07T12:54:30.006Z,273,00:02:16,0000,1518.18,84609.52,18.61,12.01,28.536418,77.390950,1518.18,-9.38,1508.61,16.90,11.89,28.535328,77.391093,1510.62,1,Separated,-29.37,1.29,273.63,0
2026-06-07T12:54:30.517Z,274,00:02:16.5,0000,1502.00,84772.25,18.35,12.01,28.535125,77.390105,1502.00,-8.74,1514.34,19.69,11.80,28.535439,77.390999,1511.94,1,Separated,-1.12,-6.93,273.31,0
2026-06-07T12:54:31.017Z,275,00:02:17,0000,1485.80,84935.58,17.36,12.00,28.534315,77.390323,1485.80,-9.01,1490.38,18.78,11.88,28.535538,77.391029,1488.15,1,Separated,-25.42,2.64,262.40,0
2026-06-07T12:54:31.510Z,276,00:02:17.5,0000,1469.56,85099.52,18.85,12.00,28.535072,77.391634,1469.56,-9.29,1461.29,18.16,11.85,28.535321,77.391149,1463.64,1,Separated,21.83,7.20,267.90,0
2026-06-07T12:54:32.004Z,277,00:02:18,0000,1453.29,85264.06,18.81,11.93,28.536326,77.390003,1453.29,-9.52,1460.76,20.50,11.74,28.535335,77.390995,1460.60,1,Separated,-2.67,6.48,264.16,0
2026-06-07T12:54:32.504Z,278,00:02:18.5,0000,1436.99,85429.22,19.41,11.97,28.534705,77.390817,1436.99,-8.58,1439.85,21.15,11.70,28.535330,77.390889,1441.57,1,Separated,13.60,12.75,285.99,0
2026-06-07T12:54:33.004Z,279,00:02:19,0000,1420.67,85594.98,19.03,11.94,28.534660,77.390049,1420.67,-9.29,1425.05,17.67,11.65,28.535604,77.391068,1423.98,1,Separated,-3.42,-12.62,270.58,0
2026-06-07T12:54:33.512Z,280,00:02:19.5,0000,1404.32,85761.35,19.22,12.01,28.535557,77.391632,1404.32,-8.41,1415.38,17.73,11.88,28.535560,77.390857,1413.00,1,Separated,-21.61,-10.05,281.87,0
2026-06-07T12:54:34.008Z,281,00:02:20,0000,1387.94,85928.33,18.33,12.00,28.534971,77.391140,1387.94,-8.46,1378.77,18.43,11.87,28.535355,77.390873,1381.19,1,Separated,-21.20,-1.28,276.84,0
2026-06-07T12:54:34.510Z,282,00:02:20.5,0000,1371.53,86095.92,18.20,12.00,28.536609,77.391532,1371.53,-9.49,1368.54,18.49,11.71,28.535658,77.391071,1367.21,1,Separated,-2.62,-1.57,283.92,0
2026-06-07T12:54:35.007Z,283,00:02:21,0000,1355.10,86264.12,19.55,11.93,28.535437,77.390804,1355.10,-9.00,1355.54,20.42,11.82,28.535319,77.391119,1358.01,1,Separated,-1.16,-2.84,282.71,0
2026-06-07T12:54:35.513Z,284,00:02:21.5,0000,1338.63,86432.93,19.98,11.93,28.534302,77.389959,1338.63,-8.41,1336.35,18.61,11.74,28.535441,77.390857,1334.98,1,Separated,-21.37,-7.23,284.19,0
2026-06-07T12:54:36.013Z,285,00:02:22,0000,1322.14,86602.35,18.52,11.99,28.536667,77.392121,1322.14,-8.60,1328.81,20.40,11.72,28.535431,77.390877,1328.29,1,Separated,-27.25,-0.34,293.94,0
2026-06-07T12:54:36.511Z,286,00:02:22.5,0000,1305.63,86772.38,18.96,11.99,28.536299,77.390206,1305.63,-9.21,1313.03,20.36,11.83,28.535324,77.390870,1313.86,1,Separated,-19.01,13.80,282.46,0
2026-06-07T12:54:37.013Z,287,00:02:23,0000,1289.08,86943.02,20.35,11.93,28.535554,77.391546,1289.08,-9.18,1297.64,21.23,11.70,28.535499,77.390937,1296.67,1,Separated,-21.50,-11.79,291.51,0
2026-06-07T12:54:37.515Z,288,00:02:23.5,0000,1272.51,87114.27,19.20,11.99,28.534454,77.390909,1272.51,-9.52,1265.45,18.20,11.79,28.535559,77.391143,1267.77,1,Separated,18.95,2.87,284.08,0
2026-06-07T12:54:38.013Z,289,00:02:24,0000,1255.91,87286.14,19.69,12.00,28.534890,77.389987,1255.91,-8.43,1244.39,21.17,11.74,28.535665,77.390931,1246.58,1,Separated,27.09,-9.41,285.66,0
2026-06-07T12:54:38.517Z,290,00:02:24.5,0000,1239.29,87458.62,20.32,11.97,28.536057,77.391810,1239.29,-8.85,1249.59,19.73,11.79,28.535346,77.390946,1249.14,1,Separated,4.08,8.08,289.21,0
2026-06-07T12:54:39.013Z,291,00:02:25,0000,1222.64,87631.71,19.52,12.01,28.535337,77.391555,1222.64,-9.40,1218.37,19.34,11.89,28.535474,77.391061,1216.24,1,Separated,-21.57,-4.94,300.62,0
2026-06-07T12:54:39.513Z,292,00:02:25.5,0000,1205.97,87805.41,19.76,11.96,28.534543,77.392153,1205.97,-8.66,1209.22,19.56,11.74,28.535675,77.390940,1209.52,1,Separated,-28.63,-14.74,301.24,0
2026-06-07T12:54:40.012Z,293,00:02:26,0000,1189.26,87979.73,20.68,11.96,28.534698,77.390295,1189.26,-8.50,1177.73,19.08,11.76,28.535547,77.390912,1176.45,1,Separated,-16.98,11.88,285.32,0
2026-06-07T12:54:40.508Z,294,00:02:26.5,0000,1172.54,88154.67,20.14,11.99,28.536675,77.390570,1172.54,-8.89,1179.26,20.42,11.70,28.535638,77.391081,1180.33,1,Separated,-25.18,11.33,292.93,0
2026-06-07T12:54:41.013Z,295,00:02:27,0000,1155.78,88330.22,19.59,12.01,28.536631,77.390063,1155.78,-8.99,1150.30,18.99,11.79,28.535611,77.391023,1152.25,1,Separated,-18.36,11.76,284.78,0
2026-06-07T12:54:41.508Z,296,00:02:27.5,0000,1139.01,88506.39,19.96,11.99,28.536721,77.390604,1139.01,-8.74,1142.50,20.66,11.72,28.535601,77.391173,1142.01,1,Separated,18.60,-5.54,307.13,0
2026-06-07T12:54:42.020Z,297,00:02:28,0000,1122.20,88683.17,21.16,11.99,28.534475,77.390598,1122.20,-9.57,1122.50,20.98,11.84,28.535625,77.390944,1123.97,1,Separated,29.12,-9.61,296.58,0
2026-06-07T12:54:42.503Z,298,00:02:28.5,0000,1105.37,88860.58,20.95,11.98,28.535748,77.390017,1105.37,-9.52,1114.14,20.95,11.86,28.535360,77.390887,1114.90,1,Separated,-22.58,-2.28,287.42,0
2026-06-07T12:54:43.004Z,299,00:02:29,0000,1088.52,89038.60,20.58,11.99,28.534507,77.390628,1088.52,-9.46,1076.64,20.50,11.70,28.535509,77.390827,1077.53,1,Separated,16.35,12.59,305.17,0
2026-06-07T12:54:43.505Z,300,00:02:29.5,0000,1071.64,89217.24,20.16,11.96,28.534620,77.390263,1071.64,-8.78,1082.21,22.01,11.67,28.535508,77.391000,1081.40,1,Separated,21.17,14.28,303.76,0
2026-06-07T12:54:44.020Z,301,00:02:30,0000,1054.74,89396.50,20.86,11.93,28.534607,77.390782,1054.74,-9.18,1042.86,22.30,11.70,28.535358,77.390804,1042.01,1,Separated,-18.74,10.30,299.29,0
2026-06-07T12:54:44.515Z,302,00:02:30.5,0000,1037.81,89576.39,21.27,11.96,28.534390,77.391627,1037.81,-8.53,1029.31,21.75,11.73,28.535500,77.390857,1026.88,1,Separated,14.17,6.62,309.35,0
2026-06-07T12:54:45.004Z,303,00:02:31,0000,1020.86,89756.89,21.27,11.98,28.535232,77.391262,1020.86,-9.49,1022.10,22.35,11.85,28.535341,77.391186,1023.61,1,Separated,10.31,9.48,312.54,0
2026-06-07T12:54:45.505Z,304,00:02:31.5,0000,1003.88,89938.02,20.56,11.93,28.536065,77.389956,1003.88,-8.64,1010.25,21.51,11.77,28.535340,77.391166,1008.30,1,Separated,23.71,4.70,308.92,0
2026-06-07T12:54:46.007Z,305,00:02:32,0000,986.88,90119.77,21.12,11.92,28.536168,77.390168,986.88,-9.48,992.17,19.38,11.81,28.535602,77.390834,993.06,1,Separated,-28.06,-10.40,305.13,0
2026-06-07T12:54:46.504Z,306,00:02:32.5,0000,969.86,90302.14,20.77,11.92,28.536407,77.389755,969.86,-9.16,968.18,20.08,11.71,28.535608,77.390866,966.20,1,Separated,8.33,5.53,303.76,0
2026-06-07T12:54:47.012Z,307,00:02:33,0000,952.81,90485.14,21.58,11.92,28.536323,77.389761,952.81,-8.52,958.26,19.73,11.64,28.535374,77.391178,960.65,1,Separated,-1.81,4.05,311.30,0
2026-06-07T12:54:47.507Z,308,00:02:33.5,0000,935.74,90668.77,22.75,11.94,28.534326,77.392133,935.74,-8.84,924.47,23.48,11.80,28.535632,77.390875,923.11,1,Separated,-22.28,3.01,311.09,0
2026-06-07T12:54:48.007Z,309,00:02:34,0000,918.64,90853.02,21.81,12.00,28.534701,77.390651,918.64,-8.65,921.62,20.40,11.83,28.535465,77.390851,923.31,1,Separated,20.60,8.59,304.43,0
2026-06-07T12:54:48.509Z,310,00:02:34.5,0000,901.52,91037.90,22.57,12.01,28.536373,77.390829,901.52,-8.97,892.68,23.63,11.76,28.535574,77.390842,894.95,1,Separated,9.80,14.72,319.76,0
2026-06-07T12:54:49.011Z,311,00:02:35,0000,884.38,91223.41,22.04,12.00,28.534340,77.389889,884.38,-9.39,886.94,22.47,11.73,28.535331,77.390961,884.64,1,Separated,26.60,4.96,318.14,0
2026-06-07T12:54:49.513Z,312,00:02:35.5,0000,867.22,91409.55,21.98,12.01,28.534559,77.391498,867.22,-8.44,877.69,21.25,11.75,28.535526,77.391005,878.55,1,Separated,13.37,2.61,312.75,0
2026-06-07T12:54:50.006Z,313,00:02:36,0000,850.03,91596.32,21.56,12.01,28.534489,77.391493,850.03,-9.43,844.72,20.86,11.73,28.535497,77.391055,843.63,1,Separated,20.86,-13.58,306.63,0
2026-06-07T12:54:50.506Z,314,00:02:36.5,0000,832.82,91783.72,21.69,11.95,28.535844,77.389911,832.82,-8.44,821.79,21.32,11.76,28.535359,77.391002,821.98,1,Separated,-9.16,0.39,319.24,0
2026-06-07T12:54:51.007Z,315,00:02:37,0000,815.58,91971.75,21.91,11.99,28.534762,77.390163,815.58,-9.56,814.05,20.71,11.70,28.535456,77.391116,816.18,1,Separated,21.01,9.80,310.43,0
2026-06-07T12:54:51.505Z,316,00:02:37.5,0000,798.33,92160.42,23.42,11.92,28.535281,77.391390,798.33,-8.40,797.84,21.50,11.70,28.535627,77.390963,798.51,1,Separated,-5.32,12.79,325.90,0
2026-06-07T12:54:52.006Z,317,00:02:38,0000,781.05,92349.72,21.93,11.97,28.534257,77.390489,781.05,-9.12,770.21,22.91,11.68,28.535556,77.391148,772.69,1,Separated,-20.89,11.49,312.67,0
2026-06-07T12:54:52.505Z,318,00:02:38.5,0000,763.75,92539.66,22.17,11.92,28.534407,77.390597,763.75,-9.42,761.91,23.29,11.71,28.535639,77.391061,761.02,1,Separated,4.56,14.65,321.87,0
2026-06-07T12:54:53.019Z,319,00:02:39,0000,746.42,92730.23,23.48,11.93,28.535992,77.392058,746.42,-8.65,752.50,23.71,11.82,28.535475,77.390903,754.31,1,Separated,-20.76,1.62,323.19,0
2026-06-07T12:54:53.505Z,320,00:02:39.5,0000,729.08,92921.44,23.62,11.92,28.536191,77.390374,729.08,-9.41,731.52,24.72,11.74,28.535357,77.391047,733.06,1,Separated,19.30,11.76,309.14,0
2026-06-07T12:54:54.016Z,321,00:02:40,0000,711.71,93113.30,22.48,11.96,28.536577,77.391899,711.71,-9.01,710.91,24.09,11.83,28.535572,77.390880,713.34,1,Separated,-9.37,2.24,317.29,0
2026-06-07T12:54:54.515Z,322,00:02:40.5,0000,694.32,93305.79,22.85,11.92,28.534235,77.391558,694.32,-9.10,696.71,21.48,11.81,28.535401,77.390842,696.97,1,Separated,-16.69,-2.89,323.16,0
2026-06-07T12:54:55.013Z,323,00:02:41,0000,676.90,93498.92,23.19,11.96,28.534356,77.390292,676.90,-8.76,682.54,22.12,11.83,28.535473,77.391028,684.77,1,Separated,-13.82,-12.23,333.49,0
2026-06-07T12:54:55.513Z,324,00:02:41.5,0000,659.47,93692.69,23.88,12.01,28.534462,77.392108,659.47,-8.64,652.16,25.20,11.83,28.535379,77.391174,652.41,1,Separated,-10.08,1.36,315.77,0
2026-06-07T12:54:56.013Z,325,00:02:42,0001,642.01,93887.11,23.82,12.00,28.534258,77.390681,642.01,-8.70,642.89,24.15,11.76,28.535549,77.391031,644.17,1,Separated,-25.92,9.26,330.47,1
2026-06-07T12:54:56.509Z,326,00:02:42.5,0001,624.54,94082.17,24.00,12.00,28.536181,77.390921,624.54,-9.15,627.71,25.21,11.75,28.535676,77.391087,628.25,1,Separated,17.04,-9.58,324.78,1
2026-06-07T12:54:57.010Z,327,00:02:43,0001,607.04,94277.87,23.17,11.98,28.535543,77.392065,607.04,-8.48,594.62,22.66,11.81,28.535377,77.391154,596.62,1,Separated,-26.74,3.87,335.22,1
2026-06-07T12:54:57.509Z,328,00:02:43.5,0001,589.52,94474.23,24.85,11.93,28.536246,77.391317,589.52,-9.59,600.71,26.36,11.68,28.535433,77.391075,600.56,1,Separated,-3.71,2.06,316.93,1
2026-06-07T12:54:58.006Z,329,00:02:44,0001,571.98,94671.23,24.04,11.97,28.534695,77.391484,571.98,-9.27,562.67,22.41,11.85,28.535429,77.390958,564.93,1,Separated,-12.26,-8.21,324.59,1
2026-06-07T12:54:58.507Z,330,00:02:44.5,0001,554.41,94868.88,25.12,11.97,28.535620,77.391010,554.41,-9.22,562.24,26.33,11.82,28.535402,77.390886,560.79,1,Separated,-9.48,-7.81,331.89,1
2026-06-07T12:54:59.009Z,331,00:02:45,0001,536.83,95067.18,24.10,11.92,28.534537,77.390507,536.83,-9.58,547.09,24.23,11.67,28.535502,77.391182,546.66,1,Separated,-8.38,3.73,327.01,1
2026-06-07T12:54:59.507Z,332,00:02:45.5,0001,519.23,95266.13,24.64,11.93,28.535312,77.391960,519.23,-9.14,523.19,23.27,11.76,28.535424,77.390968,522.04,1,Separated,-12.36,-9.11,334.00,1
2026-06-07T12:55:00.006Z,333,00:02:46,0001,501.60,95465.73,25.17,11.98,28.536622,77.391503,501.60,-8.88,495.09,25.81,11.68,28.535520,77.391170,493.17,1,Separated,26.31,11.81,338.27,1
2026-06-07T12:55:00.505Z,334,00:02:46.5,0001,483.96,95665.99,25.65,11.91,28.534952,77.390129,483.96,-9.30,482.54,27.59,11.63,28.535321,77.390795,481.90,1,Separated,-14.70,-0.78,331.02,1
2026-06-07T12:55:01.006Z,335,00:02:47,0001,466.29,95866.90,24.46,11.93,28.534962,77.390744,466.29,-8.52,475.07,25.13,11.71,28.535389,77.391088,472.88,1,Separated,10.97,-13.10,337.30,1
2026-06-07T12:55:01.507Z,336,00:02:47.5,0001,448.60,96068.47,25.31,11.99,28.536618,77.391996,448.60,-9.16,453.30,23.71,11.82,28.535510,77.390863,451.09,1,Separated,-7.21,-11.45,346.32,1
2026-06-07T12:55:02.004Z,337,00:02:48,0001,430.89,96270.70,24.27,11.92,28.535954,77.391118,430.89,-9.58,439.45,22.47,11.78,28.535646,77.391006,440.05,1,Separated,5.02,-5.09,346.58,1
2026-06-07T12:55:02.505Z,338,00:02:48.5,0001,413.17,96473.59,25.24,12.00,28.536349,77.390051,413.17,-8.87,404.07,24.66,11.87,28.535605,77.390905,404.14,1,Separated,-16.50,5.71,342.50,1
2026-06-07T12:55:03.004Z,339,00:02:49,0001,395.42,96677.13,25.88,11.96,28.535471,77.390852,395.42,-8.42,400.40,26.34,11.71,28.535585,77.390791,400.94,1,Separated,-5.05,-11.16,344.23,1
2026-06-07T12:55:03.518Z,340,00:02:49.5,0001,377.65,96881.34,25.23,11.92,28.536034,77.391891,377.65,-8.51,388.18,26.32,11.70,28.535558,77.390805,387.73,1,Separated,24.06,13.05,348.01,1
2026-06-07T12:55:04.017Z,341,00:02:50,0001,359.86,97086.21,25.96,12.00,28.536004,77.390182,359.86,-8.54,350.53,26.18,11.76,28.535422,77.391121,348.10,1,Separated,-20.68,8.99,329.73,1
2026-06-07T12:55:04.504Z,342,00:02:50.5,0001,342.05,97291.75,25.38,12.00,28.535289,77.392219,342.05,-8.53,346.31,24.68,11.84,28.535706,77.391112,345.82,1,Separated,-8.93,-9.95,350.14,1
2026-06-07T12:55:05.004Z,343,00:02:51,0001,324.22,97497.95,25.40,12.00,28.535283,77.390909,324.22,-8.59,317.93,24.68,11.71,28.535362,77.390932,315.84,1,Separated,-22.69,-10.67,332.83,1
2026-06-07T12:55:05.504Z,344,00:02:51.5,0001,306.37,97704.82,25.46,11.94,28.534940,77.391921,306.37,-8.86,300.27,23.66,11.78,28.535444,77.390924,298.50,1,Separated,7.11,-9.54,353.89,1
2026-06-07T12:55:06.005Z,345,00:02:52,0001,288.51,97912.36,26.84,11.95,28.534459,77.389738,288.51,-8.62,277.79,25.99,11.77,28.535491,77.391073,277.63,1,Separated,-26.53,-2.93,351.61,1
2026-06-07T12:55:06.505Z,346,00:02:52.5,0001,270.62,98120.56,26.57,11.98,28.535627,77.391066,270.62,-9.15,264.87,25.48,11.85,28.535457,77.390793,265.09,1,Separated,-13.60,1.41,349.79,1
2026-06-07T12:55:07.005Z,347,00:02:53,0001,252.71,98329.44,26.43,11.97,28.534299,77.391720,252.71,-9.47,241.98,25.81,11.78,28.535605,77.391043,242.08,1,Separated,-24.64,10.83,343.56,1
2026-06-07T12:55:07.506Z,348,00:02:53.5,0001,234.78,98538.99,26.62,11.95,28.534352,77.390481,234.78,-9.55,244.71,28.35,11.74,28.535342,77.390812,244.61,1,Separated,2.03,5.47,334.76,1
2026-06-07T12:55:08.006Z,349,00:02:54,0001,216.84,98749.21,26.82,11.94,28.536391,77.392090,216.84,-9.51,219.50,26.91,11.72,28.535694,77.390857,221.51,1,Separated,26.98,-14.48,345.07,1
2026-06-07T12:55:08.506Z,350,00:02:54.5,0001,198.87,98960.11,27.04,11.97,28.534351,77.389656,198.87,-9.22,198.37,26.31,11.79,28.535328,77.390887,198.66,1,Separated,2.02,7.86,344.17,1
2026-06-07T12:55:09.008Z,351,00:02:55,0001,180.89,99171.69,26.67,11.94,28.536355,77.390112,180.89,-8.47,192.93,24.89,11.66,28.535351,77.390807,194.78,1,Separated,-10.64,13.69,358.40,1
2026-06-07T12:55:09.508Z,352,00:02:55.5,0001,162.88,99383.94,26.62,11.98,28.535908,77.390821,162.88,-9.02,159.28,26.10,11.84,28.535685,77.390880,159.83,1,Separated,19.05,2.24,357.91,1
2026-06-07T12:55:10.008Z,353,00:02:56,0001,144.86,99596.88,27.81,11.96,28.535557,77.391523,144.86,-9.16,154.67,25.90,11.78,28.535355,77.391002,154.51,1,Separated,1.72,3.08,349.33,1
2026-06-07T12:55:10.508Z,354,00:02:56.5,0001,126.82,99810.49,26.54,11.99,28.535367,77.391984,126.82,-8.80,128.87,26.65,11.81,28.535461,77.391051,130.30,1,Separated,29.36,2.96,352.36,1
2026-06-07T12:55:11.011Z,355,00:02:57,0001,108.76,100024.79,27.45,11.94,28.534448,77.392335,108.76,-9.43,101.12,29.30,11.83,28.535525,77.390840,98.94,1,Separated,27.89,7.27,357.92,1
2026-06-07T12:55:11.509Z,356,00:02:57.5,0001,90.68,100239.77,27.89,11.97,28.536311,77.391622,90.68,-9.19,89.83,29.50,11.84,28.535436,77.391193,89.41,1,Separated,1.93,-12.21,358.66,1
2026-06-07T12:55:12.010Z,357,00:02:58,0001,72.58,100455.44,26.56,12.00,28.534991,77.390636,72.58,-9.45,73.93,27.36,11.73,28.535453,77.390981,74.70,1,Separated,9.13,12.52,349.38,1
2026-06-07T12:55:12.510Z,358,00:02:58.5,0001,54.46,100671.80,27.78,11.90,28.536015,77.390321,54.46,-8.48,47.37,27.15,11.70,28.535464,77.390930,46.02,1,Separated,22.82,-2.95,357.58,1
2026-06-07T12:55:13.015Z,359,00:02:59,0001,36.33,100888.84,27.25,12.00,28.534775,77.390205,36.33,-8.94,46.34,28.63,11.72,28.535297,77.390991,47.59,1,Separated,-25.91,-6.04,353.21,1
2026-06-07T12:55:13.517Z,360,00:02:59.5,0000,18.17,101106.57,28.21,11.96,28.534712,77.390710,18.17,-8.54,30.61,28.15,11.83,28.534864,77.391895,30.13,0,Attached,3.71,-0.59,3.25,0
